,ECG,time
301,559.0,1.2437288761138916
302,561.0,1.259355068206787
303,583.0,1.259355068206787
304,564.0,1.259355068206787
305,558.0,1.2749814987182617
306,578.0,1.2749814987182617
307,569.0,1.2749814987182617
308,558.0,1.290604829788208
309,580.0,1.290604829788208
310,580.0,1.290604829788208
311,567.0,1.3062291145324707
312,586.0,1.3062291145324707
313,593.0,1.3062291145324707
314,579.0,1.3222439289093018
315,591.0,1.3222439289093018
316,603.0,1.3222439289093018
317,583.0,1.3378736972808838
318,586.0,1.3378736972808838
319,604.0,1.3378736972808838
320,584.0,1.3534982204437256
321,579.0,1.3534982204437256
322,597.0,1.3534982204437256
323,586.0,1.3691229820251465
324,574.0,1.3691229820251465
325,596.0,1.3691229820251465
326,594.0,1.3847477436065674
327,578.0,1.3847477436065674
328,597.0,1.3847477436065674
329,602.0,1.4003727436065674
330,585.0,1.4003727436065674
331,595.0,1.4003727436065674
332,609.0,1.4159977436065674
333,590.0,1.420501947402954
334,590.0,1.420501947402954
335,609.0,1.4320049285888672
336,591.0,1.4320049285888672
337,586.0,1.4320049285888672
338,607.0,1.447633981704712
339,600.0,1.447633981704712
340,588.0,1.447633981704712
341,609.0,1.4632713794708252
342,609.0,1.4632713794708252
343,594.0,1.4632713794708252
344,613.0,1.479330062866211
345,618.0,1.482731580734253
346,601.0,1.4856007099151611
347,612.0,1.4856007099151611
348,625.0,1.4856007099151611
349,603.0,1.5012412071228027
350,612.0,1.5012412071228027
351,636.0,1.5012412071228027
352,617.0,1.518355369567871
353,616.0,1.518355369567871
354,634.0,1.518355369567871
355,622.0,1.5328588485717773
356,608.0,1.5328588485717773
357,628.0,1.5328588485717773
358,627.0,1.5484886169433594
359,608.0,1.5484886169433594
360,626.0,1.5484886169433594
361,632.0,1.5641136169433594
362,613.0,1.5641136169433594
363,620.0,1.5641136169433594
364,634.0,1.579737901687622
365,614.0,1.579737901687622
366,613.0,1.579737901687622
367,626.0,1.5953631401062012
368,592.0,1.5953631401062012
369,572.0,1.5953631401062012
370,581.0,1.6109883785247803
371,585.0,1.6109883785247803
372,634.0,1.6109883785247803
373,682.0,1.620755672454834
374,693.0,1.620755672454834
375,690.0,1.620755672454834
376,722.0,1.620755672454834
377,724.0,1.620755672454834
378,688.0,1.620755672454834
379,682.0,1.620755672454834
380,678.0,1.620755672454834
381,645.0,1.620755672454834
382,639.0,1.620755672454834
383,652.0,1.620755672454834
384,632.0,1.620755672454834
385,626.0,1.620755672454834
386,644.0,1.620755672454834
387,636.0,1.620755672454834
388,625.0,1.620755672454834
389,646.0,1.620755672454834
390,642.0,1.620755672454834
391,627.0,1.6327595710754395
392,646.0,1.6327595710754395
393,655.0,1.6327595710754395
394,634.0,1.6327595710754395
395,643.0,1.6327595710754395
396,661.0,1.6327595710754395
397,639.0,1.6327595710754395
398,638.0,1.6327595710754395
399,658.0,1.6327595710754395
400,643.0,1.6327595710754395
401,636.0,1.6327595710754395
402,656.0,1.6327595710754395
403,650.0,1.6327595710754395
404,637.0,1.6327595710754395
405,656.0,1.6327595710754395
406,655.0,1.6327595710754395
407,641.0,1.6327595710754395
408,657.0,1.6327595710754395
409,662.0,1.6327595710754395
410,643.0,1.6352639198303223
411,652.0,1.6352639198303223
412,666.0,1.6352639198303223
413,645.0,1.6352639198303223
414,648.0,1.6352639198303223
415,667.0,1.6352639198303223
416,650.0,1.6352639198303223
417,644.0,1.6352639198303223
418,667.0,1.6352639198303223
419,657.0,1.6352639198303223
420,644.0,1.6352639198303223
421,666.0,1.6352639198303223
422,664.0,1.6352639198303223
423,644.0,1.6352639198303223
424,661.0,1.6352639198303223
425,663.0,1.6352639198303223
426,641.0,1.6352639198303223
427,648.0,1.6352639198303223
428,662.0,1.6352639198303223
429,639.0,1.6437671184539795
430,638.0,1.6437671184539795
431,654.0,1.651270866394043
432,638.0,1.651270866394043
433,630.0,1.651270866394043
434,650.0,1.666900396347046
435,643.0,1.666900396347046
436,630.0,1.666900396347046
437,652.0,1.666900396347046
438,649.0,1.666900396347046
439,633.0,1.666900396347046
440,648.0,1.682525634765625
441,654.0,1.682525634765625
442,634.0,1.682525634765625
443,641.0,1.698150634765625
444,653.0,1.698150634765625
445,630.0,1.698150634765625
446,633.0,1.7000417709350586
447,652.0,1.707193374633789
448,631.0,1.7114877700805664
449,626.0,1.7114877700805664
450,649.0,1.7114877700805664
451,641.0,1.7114877700805664
452,630.0,1.7114877700805664
453,656.0,1.7114877700805664
454,657.0,1.7114877700805664
455,636.0,1.7114877700805664
456,649.0,1.7114877700805664
457,655.0,1.7114877700805664
458,632.0,1.7114877700805664
459,636.0,1.7114877700805664
460,650.0,1.7114877700805664
461,627.0,1.7114877700805664
462,624.0,1.7114877700805664
463,639.0,1.7270822525024414
464,621.0,1.7270822525024414
465,616.0,1.7270822525024414
466,637.0,1.7270822525024414
467,627.0,1.7270822525024414
468,613.0,1.7270822525024414
469,618.0,1.7325856685638428
470,600.0,1.7325856685638428
471,569.0,1.7325856685638428
472,586.0,1.7482147216796875
473,642.0,1.7482147216796875
474,663.0,1.7482147216796875
475,679.0,1.7638401985168457
476,710.0,1.7638401985168457
477,696.0,1.7638401985168457
478,696.0,1.7794654369354248
479,703.0,1.7794654369354248
480,666.0,1.7794654369354248
481,641.0,1.7950904369354248
482,648.0,1.7950904369354248
483,634.0,1.7950904369354248
484,613.0,1.8107144832611084
485,632.0,1.8107144832611084
486,629.0,1.8107144832611084
487,610.0,1.8273441791534424
488,622.0,1.8273441791534424
489,629.0,1.8273441791534424
490,607.0,1.8423490524291992
491,613.0,1.8423490524291992
492,627.0,1.8423490524291992
493,604.0,1.857978105545044
494,601.0,1.857978105545044
495,618.0,1.857978105545044
496,602.0,1.8736040592193604
497,594.0,1.8736040592193604
498,615.0,1.8736040592193604
499,606.0,1.8892288208007812
500,595.0,1.8892288208007812
501,617.0,1.8892288208007812
502,615.0,1.9048538208007812
503,595.0,1.9048538208007812
504,614.0,1.9048538208007812
505,621.0,1.9204785823822021
506,598.0,1.9274818897247314
507,606.0,1.9274818897247314
508,620.0,1.9364848136901855
509,595.0,1.9364848136901855
510,593.0,1.9364848136901855
511,613.0,1.9521136283874512
512,596.0,1.9521136283874512
513,585.0,1.9521136283874512
514,609.0,1.9677398204803467
515,604.0,1.9677398204803467
516,590.0,1.9677398204803467
517,610.0,1.9833836555480957
518,610.0,1.9833836555480957
519,596.0,1.9833836555480957
520,606.0,1.9989895820617676
521,615.0,1.9989895820617676
522,593.0,1.9989895820617676
523,596.0,2.0146145820617676
524,608.0,2.0146145820617676
525,585.0,2.0276176929473877
526,581.0,2.03062105178833
527,596.0,2.03062105178833
528,579.0,2.03062105178833
529,570.0,2.046250104904175
530,590.0,2.046250104904175
531,582.0,2.046250104904175
532,568.0,2.061875343322754
533,589.0,2.061875343322754
534,589.0,2.061875343322754
535,572.0,2.077500581741333
536,588.0,2.077500581741333
537,595.0,2.077500581741333
538,571.0,2.093125820159912
539,578.0,2.093125820159912
540,592.0,2.093125820159912
541,570.0,2.108750104904175
542,568.0,2.108750104904175
543,585.0,2.108750104904175
544,568.0,2.124375581741333
545,558.0,2.124375581741333
546,579.0,2.124375581741333
547,573.0,2.13863468170166
548,557.0,2.1418819427490234
549,576.0,2.1433894634246826
550,578.0,2.1433894634246826
551,560.0,2.1433894634246826
552,571.0,2.159015417098999
553,581.0,2.159015417098999
554,567.0,2.159015417098999
555,570.0,2.174640417098999
556,585.0,2.174640417098999
557,561.0,2.174640417098999
558,558.0,2.1902658939361572
559,571.0,2.1902658939361572
560,553.0,2.1902658939361572
561,545.0,2.205890655517578
562,561.0,2.205890655517578
563,555.0,2.205890655517578
564,540.0,2.221515655517578
565,561.0,2.221515655517578
566,559.0,2.221515655517578
567,540.0,2.237140655517578
568,553.0,2.237140655517578
569,562.0,2.237140655517578
570,533.0,2.252764940261841
571,521.0,2.252764940261841
572,524.0,2.252764940261841
573,488.0,2.2683908939361572
574,490.0,2.2683908939361572
575,567.0,2.2683908939361572
576,585.0,2.2840158939361572
577,588.0,2.2840158939361572
578,618.0,2.2840158939361572
579,625.0,2.299640655517578
580,609.0,2.299640655517578
581,613.0,2.299640655517578
582,597.0,2.31526517868042
583,564.0,2.3217692375183105
584,564.0,2.3217692375183105
585,562.0,2.331273317337036
586,536.0,2.331273317337036
587,536.0,2.331273317337036
588,549.0,2.34690260887146
589,524.0,2.34690260887146
590,521.0,2.34690260887146
591,540.0,2.362527847290039
592,523.0,2.362527847290039
593,513.0,2.362527847290039
594,534.0,2.3781611919403076
595,530.0,2.3781611919403076
596,514.0,2.3781611919403076
597,536.0,2.3937783241271973
598,537.0,2.3937783241271973
599,518.0,2.3937783241271973
600,533.0,2.409402847290039
601,543.0,2.409402847290039
602,519.0,2.4219062328338623
603,521.0,2.425410032272339
604,540.0,2.425410032272339
605,517.0,2.425410032272339
606,511.0,2.441039562225342
607,532.0,2.441039562225342
608,519.0,2.441039562225342
609,506.0,2.4566650390625
610,530.0,2.4566650390625
611,525.0,2.4566650390625
612,508.0,2.472289562225342
613,526.0,2.472289562225342
614,529.0,2.472289562225342
615,513.0,2.487914562225342
616,526.0,2.487914562225342
617,535.0,2.487914562225342
618,516.0,2.5035393238067627
619,521.0,2.5035393238067627
620,537.0,2.5035393238067627
621,516.0,2.5191650390625
622,513.0,2.5191650390625
623,533.0,2.5191650390625
624,517.0,2.532183885574341
625,506.0,2.532183885574341
626,526.0,2.532183885574341
627,522.0,2.5478334426879883
628,505.0,2.5478334426879883
629,523.0,2.5478334426879883
630,525.0,2.5634446144104004
631,504.0,2.5634446144104004
632,516.0,2.5634446144104004
633,526.0,2.579082489013672
634,500.0,2.579082489013672
635,505.0,2.579082489013672
636,524.0,2.594702959060669
637,504.0,2.594702959060669
638,498.0,2.594702959060669
639,517.0,2.6103405952453613
640,505.0,2.6103405952453613
641,494.0,2.6193485260009766
642,514.0,2.6263515949249268
643,509.0,2.6263515949249268
644,496.0,2.6263515949249268
645,514.0,2.6419804096221924
646,517.0,2.6419804096221924
647,498.0,2.6419804096221924
648,510.0,2.659313917160034
649,519.0,2.6633007526397705
650,498.0,2.664900779724121
651,501.0,2.664900779724121
652,516.0,2.664900779724121
653,495.0,2.6805262565612793
654,493.0,2.6805262565612793
655,511.0,2.6805262565612793
656,499.0,2.696150779724121
657,494.0,2.696150779724121
658,522.0,2.696150779724121
659,521.0,2.7117760181427
660,506.0,2.7172796726226807
661,525.0,2.7172796726226807
662,526.0,2.727783203125
663,502.0,2.727783203125
664,510.0,2.727783203125
665,522.0,2.743413209915161
666,499.0,2.743413209915161
667,498.0,2.743413209915161
668,514.0,2.759037733078003
669,495.0,2.759037733078003
670,487.0,2.759037733078003
671,504.0,2.774662494659424
672,495.0,2.774662494659424
673,484.0,2.774662494659424
674,499.0,2.790288209915161
675,481.0,2.790288209915161
676,451.0,2.790288209915161
677,459.0,2.805912733078003
678,468.0,2.805912733078003
679,504.0,2.817415952682495
680,549.0,2.8219454288482666
681,571.0,2.8219454288482666
682,564.0,2.8219454288482666
683,576.0,2.8375864028930664
684,592.0,2.8375864028930664
685,555.0,2.8375864028930664
686,536.0,2.8532090187072754
687,538.0,2.8532090187072754
688,516.0,2.8532090187072754
689,496.0,2.8688249588012695
690,512.0,2.8688249588012695
691,507.0,2.8688249588012695
692,487.0,2.8844552040100098
693,506.0,2.8844552040100098
694,509.0,2.8844552040100098
695,489.0,2.9000747203826904
696,499.0,2.9000747203826904
697,510.0,2.9000747203826904
698,489.0,2.91772198677063
699,493.0,2.91772198677063
700,512.0,2.91772198677063
701,495.0,2.931730270385742
702,488.0,2.931730270385742
703,508.0,2.931730270385742
704,499.0,2.9473717212677
705,489.0,2.9473717212677
706,511.0,2.9473717212677
707,508.0,2.962984800338745
708,496.0,2.962984800338745
709,513.0,2.962984800338745
710,517.0,2.978609323501587
711,499.0,2.978609323501587
712,510.0,2.978609323501587
713,521.0,2.9942336082458496
714,501.0,2.9942336082458496
715,504.0,2.9942336082458496
716,522.0,3.009859561920166
717,501.0,3.009859561920166
718,496.0,3.009859561920166
719,519.0,3.017876386642456
720,511.0,3.017876386642456
721,499.0,3.017876386642456
722,523.0,3.0335309505462646
723,523.0,3.0335309505462646
724,504.0,3.0335309505462646
725,523.0,3.049152135848999
726,530.0,3.049152135848999
727,511.0,3.049152135848999
728,517.0,3.0647761821746826
729,530.0,3.0647761821746826
730,507.0,3.0647761821746826
731,509.0,3.0804033279418945
732,524.0,3.0804033279418945
733,506.0,3.0804033279418945
734,499.0,3.0960283279418945
735,517.0,3.0960283279418945
736,507.0,3.0960283279418945
737,498.0,3.1120381355285645
738,519.0,3.1120381355285645
739,516.0,3.1120381355285645
740,499.0,3.127667188644409
741,519.0,3.127667188644409
742,522.0,3.127667188644409
743,502.0,3.143292188644409
744,512.0,3.143292188644409
745,526.0,3.143292188644409
746,504.0,3.158917188644409
747,506.0,3.158917188644409
748,525.0,3.158917188644409
749,506.0,3.1745424270629883
750,499.0,3.1745424270629883
751,521.0,3.1745424270629883
752,510.0,3.1908857822418213
753,498.0,3.1951656341552734
754,522.0,3.1951656341552734
755,521.0,3.1951656341552734
756,504.0,3.2086689472198486
757,522.0,3.2086689472198486
758,529.0,3.2086689472198486
759,509.0,3.2086689472198486
760,517.0,3.2086689472198486
761,532.0,3.2086689472198486
762,509.0,3.2086689472198486
763,507.0,3.2086689472198486
764,528.0,3.2086689472198486
765,511.0,3.2086689472198486
766,509.0,3.2086689472198486
767,533.0,3.2086689472198486
768,528.0,3.2086689472198486
769,519.0,3.2086689472198486
770,541.0,3.2086689472198486
771,536.0,3.2086689472198486
772,520.0,3.2086689472198486
773,534.0,3.2086689472198486
774,536.0,3.2086689472198486
775,518.0,3.2132084369659424
776,525.0,3.2132084369659424
777,540.0,3.2132084369659424
778,516.0,3.2132084369659424
779,516.0,3.2132084369659424
780,535.0,3.2132084369659424
781,517.0,3.2132084369659424
782,507.0,3.2132084369659424
783,524.0,3.2132084369659424
784,504.0,3.2132084369659424
785,475.0,3.2132084369659424
786,487.0,3.2132084369659424
787,492.0,3.2132084369659424
788,528.0,3.2132084369659424
789,572.0,3.2132084369659424
790,585.0,3.2132084369659424
791,580.0,3.2132084369659424
792,603.0,3.2132084369659424
793,618.0,3.2132084369659424
794,584.0,3.2132084369659424
795,570.0,3.2132084369659424
796,572.0,3.2132084369659424
797,544.0,3.2132084369659424
798,531.0,3.2132084369659424
799,546.0,3.2132084369659424
800,536.0,3.2132084369659424
801,524.0,3.2132084369659424
802,543.0,3.2132084369659424
803,541.0,3.2132084369659424
804,521.0,3.2132084369659424
805,538.0,3.2132084369659424
806,545.0,3.2132084369659424
807,524.0,3.2132084369659424
808,534.0,3.2132084369659424
809,547.0,3.2132084369659424
810,523.0,3.2132084369659424
811,526.0,3.2132084369659424
812,547.0,3.2132084369659424
813,533.0,3.2132084369659424
814,524.0,3.2142117023468018
815,546.0,3.2142117023468018
816,540.0,3.2142117023468018
817,528.0,3.229215145111084
818,550.0,3.229215145111084
819,555.0,3.229215145111084
820,540.0,3.244844675064087
821,554.0,3.244844675064087
822,562.0,3.244844675064087
823,544.0,3.260469913482666
824,546.0,3.260469913482666
825,561.0,3.260469913482666
826,542.0,3.276094913482666
827,543.0,3.276094913482666
828,560.0,3.276094913482666
829,545.0,3.291719913482666
830,542.0,3.291719913482666
831,562.0,3.291719913482666
832,555.0,3.307344913482666
833,544.0,3.314347982406616
834,569.0,3.314347982406616
835,569.0,3.3233516216278076
836,553.0,3.3233516216278076
837,568.0,3.3233516216278076
838,573.0,3.3389816284179688
839,550.0,3.3389816284179688
840,554.0,3.3389816284179688
841,571.0,3.3546063899993896
842,550.0,3.3546063899993896
843,547.0,3.3546063899993896
844,564.0,3.370231866836548
845,549.0,3.370231866836548
846,542.0,3.370231866836548
847,564.0,3.3858566284179688
848,557.0,3.3858566284179688
849,546.0,3.3858566284179688
850,572.0,3.401481866836548
851,573.0,3.401481866836548
852,557.0,3.414485216140747
853,572.0,3.4204397201538086
854,580.0,3.4244132041931152
855,561.0,3.4244132041931152
856,567.0,3.4244132041931152
857,582.0,3.4244132041931152
858,562.0,3.4244132041931152
859,559.0,3.4244132041931152
860,577.0,3.4244132041931152
861,564.0,3.4244132041931152
862,557.0,3.4244132041931152
863,577.0,3.4244132041931152
864,571.0,3.4244132041931152
865,558.0,3.4244132041931152
866,576.0,3.4244132041931152
867,578.0,3.4244132041931152
868,562.0,3.4244132041931152
869,579.0,3.4244132041931152
870,589.0,3.4244132041931152
871,565.0,3.4244132041931152
872,568.0,3.4244132041931152
873,586.0,3.4244132041931152
874,568.0,3.4244132041931152
875,565.0,3.4244132041931152
876,586.0,3.4244132041931152
877,579.0,3.4244132041931152
878,568.0,3.4244132041931152
879,592.0,3.4244132041931152
880,596.0,3.4244132041931152
881,581.0,3.4244132041931152
882,596.0,3.4244132041931152
883,597.0,3.4244132041931152
884,579.0,3.4244132041931152
885,590.0,3.4244132041931152
886,600.0,3.4244132041931152
887,581.0,3.4244132041931152
888,584.0,3.4244132041931152
889,598.0,3.4244132041931152
890,581.0,3.4244132041931152
891,577.0,3.4254164695739746
892,595.0,3.4254164695739746
893,582.0,3.4254164695739746
894,572.0,3.4404211044311523
895,584.0,3.4404211044311523
896,567.0,3.4404211044311523
897,543.0,3.456050157546997
898,559.0,3.456050157546997
899,591.0,3.456050157546997
900,624.0,3.456050157546997
901,646.0,3.456050157546997
902,665.0,3.456050157546997
903,661.0,3.471675157546997
904,669.0,3.471675157546997
905,678.0,3.471675157546997
906,643.0,3.487299680709839
907,624.0,3.487299680709839
908,629.0,3.487299680709839
909,610.0,3.502925157546997
910,593.0,3.509927988052368
911,607.0,3.509927988052368
912,606.0,3.518932342529297
913,590.0,3.518932342529297
914,605.0,3.518932342529297
915,609.0,3.5345613956451416
916,592.0,3.5345613956451416
917,600.0,3.5345613956451416
918,610.0,3.5501866340637207
919,593.0,3.5501866340637207
920,594.0,3.5501866340637207
921,612.0,3.5658116340637207
922,597.0,3.5658116340637207
923,592.0,3.5658116340637207
924,609.0,3.5814366340637207
925,601.0,3.5814366340637207
926,592.0,3.5814366340637207
927,610.0,3.5970616340637207
928,609.0,3.5970616340637207
929,592.0,3.61006498336792
930,612.0,3.613067865371704
931,618.0,3.613067865371704
932,603.0,3.613067865371704
933,610.0,3.6286962032318115
934,626.0,3.6286962032318115
935,609.0,3.6286962032318115
936,607.0,3.6443233489990234
937,622.0,3.6443233489990234
938,612.0,3.6443233489990234
939,603.0,3.6599478721618652
940,619.0,3.6599478721618652
941,618.0,3.6599478721618652
942,608.0,3.6755728721618652
943,625.0,3.6755728721618652
944,631.0,3.6755728721618652
945,620.0,3.6911978721618652
946,631.0,3.6911978721618652
947,641.0,3.6911978721618652
